decimalLatitude,decimalLongitude,season
-25.005562,153.032577,Spring: September-November
-25.149333,153.047667,Winter: June-August
-25.01218,153.11911,Spring: September-November
-38.50113,145.0896,Winter: June-August
-24.945483,153.157917,Winter: June-August
-28.358992,153.580153,Spring: September-November
-25.115722,153.059389,Winter: June-August
-25.010717,152.94754,Winter: June-August
-42.999839,148.006407,Winter: June-August
-30.106812,153.218723,Spring: September-November
-32.751105,152.207592,Winter: June-August
-25.04247,153.104175,Spring: September-November
-24.990818,153.182385,Spring: September-November
-28.358992,153.580153,Winter: June-August
-25.06747,153.13273,Winter: June-August
-32.725444,152.243385,Winter: June-August
-25.046017,153.129517,Winter: June-August
-24.86088,153.16411,Winter: June-August
-25.054812,153.05603,Winter: June-August
-25.059788,153.069763,Winter: June-August
-25.00272,153.17543,Winter: June-August
-24.9494,153.22733,Winter: June-August
-25.06546,153.134347,Spring: September-November
-25.09285,153.05365,Winter: June-August
-32.728039,152.242362,Winter: June-August
-25.042455,153.08229,Spring: September-November
-25.078054,153.135061,Spring: September-November
-25.039665,153.073608,Winter: June-August
-28.358992,153.580153,Spring: September-November
-25.09275,153.08315,Winter: June-August
-25.012347,153.177843,Spring: September-November
-26.39051,153.13194,Spring: September-November
-25.03748,153.12764,Spring: September-November
-25.08179,152.970886,Winter: June-August
-28.136807,153.535995,Winter: June-August
-37.090777,149.961707,Winter: June-August
-25.090625,153.090126,Winter: June-August
-25.003147,153.157319,Spring: September-November
-33.720166,151.329621,Spring: September-November
-33.828528,151.396278,Winter: June-August
-25.0594,153.0918,Spring: September-November
-32.714423,152.197755,Spring: September-November
-26.691253,153.151183,Spring: September-November
-32.700818,152.249222,Winter: June-August
-32.670315,152.265701,Spring: September-November
-25.050988,153.141728,Spring: September-November
-33.9275,151.283611,Spring: September-November
-32.700661,152.245188,Winter: June-August
-25.049661,153.079125,Spring: September-November
-39.076508,146.472708,Spring: September-November
-25.08626,153.06136,Winter: June-August
-24.969303,153.18787,Spring: September-November
-24.92115,153.14665,Winter: June-August
-26.545855,153.107958,Spring: September-November
-28.358992,153.580153,Winter: June-August
-24.95,153.15,Spring: September-November
-24.8906,153.16817,Winter: June-August
-26.342,153.156,Winter: June-August
-25.0063,153.1492,Winter: June-August
-25.132647,153.021187,Winter: June-August
-25.045326,153.062897,Winter: June-August
-25.014775,153.160125,Spring: September-November
-25.132542,153.083203,Spring: September-November
-25.040667,153.119583,Winter: June-August
-25.1505,153.048306,Winter: June-August
-24.996983,153.155323,Winter: June-August
-33.878157,151.294017,Spring: September-November
-25.041543,153.171933,Spring: September-November
-25.0021,153.1614,Spring: September-November
-25.038172,153.068115,Winter: June-August
-25.032538,153.132183,Spring: September-November
-36.422125,150.083195,Spring: September-November
-24.945483,153.2108,Winter: June-August
-25.076815,152.948914,Winter: June-August
-25.102777,153.104095,Winter: June-August
-43.084346,148.016699,Spring: September-November
-43.162906,147.995378,Autumn: March-May
-32.7,152.2,Spring: September-November
-25.117533,153.086482,Spring: September-November
-25.03969,153.034375,Spring: September-November
-25.09113,153.13042,Spring: September-November
-28.1996,153.5889,Winter: June-August
-37.082362,149.976963,Spring: September-November
-24.8929,153.1306,Winter: June-August
-25.139784,153.028305,Winter: June-August
-28.358992,153.580153,Spring: September-November
-32.711027,152.233611,Spring: September-November
-25.177719,152.991486,Winter: June-August
-28.152029,153.579597,Winter: June-August
-25.095609,153.067275,Spring: September-November
-25.060285,153.131127,Spring: September-November
-24.983806,153.1566,Spring: September-November
-25.138859,153.021142,Spring: September-November
-33.921448,151.474665,Spring: September-November
-24.99057,153.069763,Winter: June-August
-25.094167,153.07524,Spring: September-November
-33.795061,151.342506,Spring: September-November
-25.01574,153.1785,Winter: June-August
-32.79532,152.10496,Winter: June-August
-25.01802,153.17542,Winter: June-August
-27.874233,153.479067,Winter: June-August
-36.515411,150.080872,Spring: September-November
-33.868327,151.320999,Winter: June-August
-33.97254,151.274213,Spring: September-November
-25.04174,153.170927,Spring: September-November
-25.095393,153.040649,Winter: June-August
-33.141349,151.653714,Autumn: March-May
-25.053103,153.042338,Spring: September-November
-25.005353,153.13873,Spring: September-November
-43.130721,147.98752,Spring: September-November
-33.423616,151.468695,Winter: June-August
-33.77491,151.316036,Autumn: March-May
-26.39051,153.13194,Spring: September-November
-25.01317,153.16347,Winter: June-August
-25.056911,153.009338,Winter: June-August
-28.02807,153.516938,Winter: June-August
-39.07083,146.482108,Spring: September-November
-24.94562,153.19785,Spring: September-November
-24.9014,153.1595,Winter: June-August
-24.88728,153.11955,Spring: September-November
-28.184139,153.590472,Spring: September-November
-25.057152,153.147107,Winter: June-August
-43.240855,148.010207,Spring: September-November
-34.598202,150.901523,Winter: June-August
-24.95179,153.159655,Spring: September-November
-25.050458,153.1209,Spring: September-November
-25.137585,153.01683,Spring: September-November
-36.959541,149.953507,Spring: September-November
-25.025088,153.149373,Spring: September-November
-26.70499,153.15974,Winter: June-August
-25.102747,153.052643,Winter: June-August
-27.940132,153.462548,Spring: September-November
-33.418081,151.466759,Winter: June-August
-25.12045,153.048727,Winter: June-August
-25.090278,153.054444,Spring: September-November
-32.950203,151.822877,Winter: June-August
-27.867625,153.530122,Spring: September-November
-24.967135,153.183097,Spring: September-November
-25.044859,153.05603,Winter: June-August
-26.585452,153.144951,Spring: September-November
-43.155683,148.045917,Spring: September-November
-24.998218,153.17346,Spring: September-November
-25.01721,153.178268,Spring: September-November
-25.025344,153.109014,Spring: September-November
-39.138188,146.426926,Spring: September-November
-24.942045,153.163934,Spring: September-November
-37.082742,149.993602,Spring: September-November
-41.86727,148.300821,Spring: September-November
-25.002758,153.182497,Spring: September-November
-25.000061,153.083496,Winter: June-August
-43.129499,147.987691,Spring: September-November
-32.725444,152.243385,Winter: June-August
-30.248168,153.16658,Winter: June-August
-36.962664,149.967784,Spring: September-November
-25.091584,153.045044,Winter: June-August
-25.031915,153.092741,Spring: September-November
-30.106812,153.218723,Spring: September-November
-25.060255,153.101349,Winter: June-August
-25.089889,153.094417,Winter: June-August
-24.992118,153.191067,Spring: September-November
-27.960428,153.543937,Spring: September-November
-24.99841,153.2059,Spring: September-November
-32.722772,152.231369,Winter: June-August
-37.111726,149.962308,Spring: September-November
-25.042523,153.129865,Spring: September-November
-20.822397,149.279652,Winter: June-August
-25.025284,153.114975,Spring: September-November
-25.139167,153.069472,Winter: June-August
-28.137564,153.545265,Winter: June-August
-25.018085,153.107175,Winter: June-August
-32.751959,152.20562,Spring: September-November
-25.029475,153.115142,Winter: June-August
-25.078478,153.081848,Winter: June-August
-33.75376,151.32719,Spring: September-November
-24.915942,153.130188,Winter: June-August
-32.718815,152.263092,Winter: June-August
-32.715298,152.246803,Winter: June-August
-24.914327,153.167518,Winter: June-August
-32.715349,152.256226,Winter: June-August
-33.447745,151.455322,Spring: September-November
-33.418085,151.467038,Winter: June-August
-20.365213,148.919464,Winter: June-August
-25.071238,153.110118,Spring: September-November
-25.112803,153.051636,Winter: June-August
-24.940558,153.21747,Spring: September-November
-32.680359,152.222099,Winter: June-August
-24.930895,153.215517,Spring: September-November
-27.934601,153.458537,Winter: June-August
-25.117939,153.064544,Spring: September-November
-37.122962,150.030883,Winter: June-August
-30.271055,153.192538,Winter: June-August
-25.00509,153.142887,Spring: September-November
-38.558923,145.381271,Winter: June-August
-25.11255,153.09025,Winter: June-August
-33.121721,151.664911,Spring: September-November
-32.679701,152.232056,Winter: June-August
-25.046084,153.159027,Winter: June-August
-25.116659,153.10254,Spring: September-November
-33.770606,151.304054,Spring: September-November
-27.938539,153.519636,Winter: June-August
-25.032028,153.028564,Spring: September-November
-25.079095,153.06716,Spring: September-November
-25.041349,153.165041,Spring: September-November
-25.077377,153.123184,Spring: September-November
-25.074106,153.121763,Spring: September-November
-43.24537,147.995046,Spring: September-November
-25.07972,153.028369,Winter: June-August
-24.913167,153.034486,Winter: June-August
-36.831842,150.010018,Spring: September-November
-25.10592,153.04306,Winter: June-August
-25.084673,153.073493,Spring: September-November
-24.946272,153.174456,Winter: June-August
-27.907778,153.541906,Spring: September-November
-33.781778,151.3338,Winter: June-August
-25.050302,153.045044,Winter: June-August
-25.085132,153.082123,Winter: June-August
-27.939812,153.502928,Spring: September-November
-27.014528,153.424738,Winter: June-August
-32.725444,152.243385,Spring: September-November
-25.059268,153.077817,Winter: June-August
-32.686355,152.27887,Winter: June-August
-24.998483,153.172959,Spring: September-November
-25.046039,153.054763,Spring: September-November
-25.039665,153.073608,Winter: June-August
-28.157544,153.579597,Winter: June-August
-25.07013,153.092888,Winter: June-August
-25.15976,153.01556,Winter: June-August
-43.107255,148.054109,Spring: September-November
-25.019367,153.16005,Winter: June-August
-24.960406,153.158824,Spring: September-November
-33.644611,151.341991,Winter: June-August
-25.084535,153.06653,Spring: September-November
-25.004324,153.14502,Winter: June-August
-25.073774,153.054529,Winter: June-August
-25.095393,153.040649,Winter: June-August
-36.504105,150.08371,Spring: September-November
-24.98391,153.18158,Winter: June-August
-25.069436,153.117476,Winter: June-August
-42.230575,148.341923,Winter: June-August
-27.974586,153.468553,Spring: September-November
-24.87399,153.17755,Winter: June-August
-38.447667,145.189833,Winter: June-August
-24.84164,153.1368,Winter: June-August
-25.037448,153.125504,Spring: September-November
-20.368242,148.9193,Winter: June-August
-25.037805,153.112228,Spring: September-November
